cz,czname,ann_avg_job_growth_2004_2013,emp2000,hhinc_mean2000,job_density_2013,poor_share2010,popdensity2010,rent_twobed2015,frac_coll_plus2010,foreign_share2010,med_hhinc2016,gsmn_math_g3_2013
10600,Jasper,-0.01463995035737753,0.5126994252204895,54228.26171875,16.466867446899414,0.18546158075332642,45.60210418701172,488.1145324707031,0.09638302773237228,0.010651926510035992,36067.69034577644,3.199950695037842
10700,Birmingham,9.571292321197689e-4,0.6007418632507324,78088.375,110.36690521240234,0.13735534250736237,243.1246795654297,735.608642578125,0.2717885673046112,0.04136742651462555,55701.54929377243,2.6137545108795166
10801,Tuscaloosa,0.00791408121585846,0.5399472713470459,62625.28125,28.1077880859375,0.22664324939250946,67.12528228759766,655.6484375,0.21942901611328125,0.024585334584116936,43876.938072995945,2.390387773513794
10802,Demopolis,-0.012022502720355988,0.44485050439834595,50158.03125,5.4652509689331055,0.2622009217739105,16.76479148864746,485.7508544921875,0.1389554738998413,0.003496397752314806,27809.416282455713,2.8503196239471436
10900,Pensacola,0.0037044237833470106,0.5406041145324707,71115.2890625,85.12984466552734,0.1351541131734848,188.3573455810547,844.586181640625,0.2439502775669098,0.057889919728040695,53724.947748139755,3.485388994216919
11001,Mobile,0.0038318017031997442,0.5549237132072449,67814.765625,44.153717041015625,0.1797877550125122,107.91532135009766,745.78009033203125,0.20647090673446655,0.03167618066072464,46537.40496497575,2.7947208881378174
11002,Atmore,-0.011828308925032616,0.48432016372680664,53523.71875,8.542975425720215,0.2559216320514679,26.450647354125977,508.1542663574219,0.10868892818689346,0.009723974391818047,31486.69967164779,2.2956740856170654
11101,Montgomery,0.002626593690365553,0.5706460475921631,73050.546875,48.46112060546875,0.17071305215358734,113.3218002319336,751.81317138671875,0.257576584815979,0.031404800713062286,48706.80139222166,2.0618505477905273
11102,Troy,-0.004189715255051851,0.5265108346939087,52191.5546875,14.87459945678711,0.22339215874671936,36.588375091552734,557.5223388671875,0.17492762207984924,0.027837619185447693,36324.1391155256,2.949490785598755
11201,Bluefield,-0.007846150547266006,0.47123444080352783,52788.9140625,25.963699340820312,0.18911702930927277,71.83543395996094,568.7044677734375,0.137517049908638,0.012824857607483864,38553.1184443675,3.185931444168091
11202,Welch,-0.0028468396048992872,0.323173850774765,42715.546875,12.516107559204102,0.24489577114582062,44.44631576538086,462.45159912109375,0.07751435786485672,0.004345943219959736,30923.01727330153,2.588197708129883
11203,Big Stone Gap,-0.010649488307535648,0.44302186369895935,48656.5625,24.212217330932617,0.2046026587486267,73.8493423461914,547.08734130859375,0.11517824977636337,0.011126178316771984,33794.30617951669,3.591571569442749
11301,Fredericksburg,0.012062836438417435,0.6721592545509338,96103.8671875,115.6116943359375,0.07233177870512009,236.140380859375,1107.3992919921875,0.30985957384109497,0.06438172608613968,85766.5623559311,3.6490442752838135
11302,Baltimore,0.006249247118830681,0.6329370141029358,94016.1171875,599.79681396484375,0.09976322948932648,1197.572509765625,1245.865478515625,0.3454051613807678,0.08770327270030975,79126.40275294305,3.901601552963257
11303,Colonial Beach,0.005999809596687555,0.5085706114768982,68069.34375,27.670854568481445,0.10029331594705582,61.42428970336914,745.8779296875,0.1862061321735382,0.03041856363415718,50975.6170997077,3.514064311981201
11304,Washington DC,0.013389688916504383,0.6764107346534729,118377.1953125,569.872314453125,0.07637159526348114,1045.5377197265625,1582.594482421875,0.4683450162410736,0.21696558594703674,103043.30280262812,3.5180749893188477
11401,Marquette,-0.011820695362985134,0.5645015835762024,63084.55078125,10.446854591369629,0.1407557725906372,24.128259658813477,654.63629150390625,0.24387338757514954,0.016973044723272324,44520.94554617449,2.7851247787475586
11402,Marinette,-0.014256538823246956,0.5733453631401062,60264.765625,10.026193618774414,0.12425625324249268,22.2642879486084,618.81402587890625,0.14939996600151062,0.013631812296807766,42990.41574695432,3.0038039684295654
11403,Sault Ste. Marie,-0.011855793185532093,0.48015251755714417,58529.09765625,6.311172962188721,0.18021142482757568,16.25200843811035,598.7218017578125,0.18167690932750702,0.027694834396243095,41242.29438214722,2.9267349243164062
11500,Jackson,-0.008282897062599659,0.6023204922676086,76631.40625,62.789207458496094,0.14612825214862823,149.71974182128906,725.70428466796875,0.1754704713821411,0.018454311415553093,48878.859810966096,2.69975209236145
11600,Detroit,-0.011991411447525024,0.6178856492042542,94330.6953125,330.58807373046875,0.14519810676574707,771.66796875,876.10369873046875,0.27590295672416687,0.0810161903500557,59268.21983942011,2.7848267555236816
11700,Lansing,-0.00591287761926651,0.6585566997528076,80534.84375,130.37933349609375,0.16823576390743256,274.5107421875,813.46075439453125,0.32073283195495605,0.06265238672494888,54182.64018434983,2.9788553714752197
11800,Mount Pleasant,-0.01096365973353386,0.5601136088371277,61649.10546875,34.94846725463867,0.26095283031463623,84.26670837402344,659.9415283203125,0.19331125915050507,0.019182126969099045,40560.84076095034,2.6093356609344482
11900,Saginaw,-0.010584088042378426,0.5743085145950317,73592.1171875,51.300537109375,0.15384593605995178,122.46585083007812,691.93572998046875,0.18711508810520172,0.02029694803059101,47271.56490813341,2.7258942127227783
12001,Big Rapids,-0.007724373135715723,0.5539273619651794,60234.4765625,17.130373001098633,0.18624570965766907,44.508174896240234,664.574462890625,0.15450705587863922,0.013866557739675045,39854.87591797652,2.9423463344573975
12002,Ludington,-0.009601790457963943,0.5470374822616577,62686.6875,21.702199935913086,0.14283989369869232,51.52030944824219,716.4083251953125,0.18105177581310272,0.01788201555609703,43545.42232119465,3.15975284576416
12100,Kalamazoo,-0.010700545273721218,0.6312987208366394,76313.640625,95.93260192871094,0.16912494599819183,214.91360473632812,736.08221435546875,0.25491347908973694,0.03815222159028053,50644.81116786867,2.677074670791626
12200,Grand Rapids,2.3787785903550684e-4,0.6553888916969299,81162.109375,121.27461242675781,0.14320221543312073,253.38780212402344,750.93267822265625,0.24404694139957428,0.051562994718551636,55524.846028866945,2.888300895690918
12301,Traverse City,-0.009141047485172749,0.62367182970047,75927.9375,35.15504455566406,0.11282964795827866,77.05098724365234,775.24462890625,0.2671017050743103,0.01733279787003994,53903.929860079545,2.6752028465270996
12302,Petoskey,-0.01708018220961094,0.5750318169593811,70667.65625,23.04681396484375,0.12067953497171402,53.02693557739258,704.6212158203125,0.23840872943401337,0.017999622970819473,48174.422902293765,3.2118635177612305
12401,Alpena,-0.013989484868943691,0.4872974455356598,58602.015625,11.83330249786377,0.15058571100234985,32.51611328125,598.67083740234375,0.1429111659526825,0.016764890402555466,40003.1807952082,2.4741060733795166
12402,Grayling charter,-0.028020674362778664,0.49406248331069946,60551.51953125,10.570383071899414,0.17864017188549042,31.465646743774414,663.70111083984375,0.1384613960981369,0.01543181948363781,40266.90499168215,2.6598596572875977
12501,Dayton,-0.008271598257124424,0.6210685968399048,77554.6484375,130.10687255859375,0.140924870967865,292.4178771972656,729.714111328125,0.22128142416477203,0.027182601392269135,52376.15765572193,3.548391819000244
12502,Washington Court House,-0.023678286001086235,0.6190304160118103,65857.78125,32.347896575927734,0.15780818462371826,83.807342529296875,634.152099609375,0.1236027181148529,0.010915945284068584,44506.582021472364,3.3165035247802734
12600,Wayne,-0.014709512703120708,0.6038657426834106,64964.984375,50.443519592285156,0.16604255139827728,129.45079040527344,667.0107421875,0.1384347677230835,0.01667550578713417,41375.73110912521,3.8157870769500732
12701,Cincinnati,-0.0018916206900030375,0.6452478170394897,87399.90625,244.6796112060547,0.12721729278564453,519.23992919921875,810.06573486328125,0.2872360348701477,0.039450984448194504,62262.58813710383,3.69866681098938
12702,Maysville,-0.012645002454519272,0.5476028919219971,53593.37890625,16.531740188598633,0.2236793488264084,42.43613815307617,531.00946044921875,0.12653614580631256,0.006405859719961882,35581.54031662853,3.2500617504119873
12800,Washington,-0.007174049038439989,0.6536600589752197,75253.9921875,36.19153594970703,0.09588439017534256,79.5672836303711,690.74786376953125,0.15470382571220398,0.013349487446248531,55295.527981832405,4.219508171081543
12901,Lexington-Fayette,0.012128270231187344,0.6424487829208374,78062.875,100.01790618896484,0.1644078940153122,197.5417938232422,743.69403076171875,0.3078889548778534,0.05547483637928963,54468.48379370318,3.595553159713745
12902,Mount Sterling,-0.001246442785486579,0.5391879081726074,55357.75,25.93480110168457,0.23100674152374268,65.31291961669922,587.41741943359375,0.14004217088222504,0.006885621231049299,37342.09539147671,3.4894213676452637
12903,Danville,-0.0033214357681572437,0.5798267126083374,61112.29296875,37.30092239379883,0.17743845283985138,92.04854583740234,612.7969970703125,0.16663140058517456,0.01261089090257883,41573.98565912248,3.2689621448516846
13000,Elizabethtown,-0.0010987970745190978,0.5610790848731995,63060.11328125,34.84423065185547,0.1463622748851776,86.1292495727539,653.8323974609375,0.1425052434206009,0.026001106947660446,49166.18906823527,3.572524070739746
13101,Louisville,0.008186347782611847,0.6335935592651367,80248.2421875,164.0763702392578,0.13811302185058594,348.67535400390625,760.5201416015625,0.24567058682441711,0.04467782750725746,57288.62528318462,3.3567683696746826
13102,Madison,-0.014193315990269184,0.6098006963729858,64109.40234375,35.00529098510742,0.16914840042591095,81.21764373779297,668.8424072265625,0.1565418839454651,0.027525488287210464,46642.4983668921,3.5146279335021973
13103,Bardstown,0.006507195066660643,0.6033863425254822,64641.59375,32.42713165283203,0.14884142577648163,70.87816619873047,617.447021484375,0.13900069892406464,0.015777722001075745,47832.6594952917,3.1416947841644287
13200,Owensboro,-0.002022923668846488,0.5696421265602112,62046.7890625,32.75239562988281,0.16856299340724945,76.83477020263672,606.3863525390625,0.14074452221393585,0.01424005813896656,45867.74378908323,3.434222936630249
13300,Findlay,-0.0070904819294810295,0.6401132345199585,70189.1796875,49.62377166748047,0.11872310936450958,104.36387634277344,639.78729248046875,0.17724642157554626,0.019097620621323586,50671.20763198783,3.80859637260437
13400,Lima,-0.004778261296451092,0.6258893013000488,71585.9375,55.74353790283203,0.11296770721673965,118.7840805053711,619.03643798828125,0.15758755803108215,0.011475345119833946,52693.35335905468,4.062840461730957
13501,Toledo,-0.005952061153948307,0.6271702647209167,78399.6015625,146.62509155273438,0.14920993149280548,321.87408447265625,726.7779541015625,0.21837475895881653,0.029820313677191734,52298.41499161321,3.414722442626953
13502,Defiance,-0.010951923206448555,0.6543096303939819,70936.421875,34.52262878417969,0.1200278028845787,77.10459899902344,663.6473388671875,0.13754676282405853,0.014181890524923801,48427.15734269365,3.868466854095459
13600,South Bend,-0.009623024612665176,0.6202523112297058,73910.7109375,97.24224853515625,0.1475009024143219,229.5022430419922,718.6943359375,0.22128573060035706,0.04680745303630829,49637.08017868488,3.3635692596435547
13700,Concord,-0.006741772405803204,0.6637141704559326,74970.75,76.3966293334961,0.14198093116283417,171.9749298095703,665.5244140625,0.15400806069374084,0.05974981561303139,49690.4726930853,3.3154616355895996
13800,Wayne,-0.0066060954704880714,0.6557173132896423,72615.234375,46.07137680053711,0.10692206025123596,99.89460754394531,667.7095947265625,0.184149369597435,0.03159322217106819,51456.57084878168,4.214723110198975
13900,Center,-0.011071943677961826,0.6114938259124756,73907.75,43.49032211303711,0.1496548354625702,105.99720001220703,664.01348876953125,0.15627558529376984,0.027445629239082336,47590.096834948046,3.590949535369873
14000,Muncie,-0.01022827997803688,0.5791558623313904,68195.265625,73.87064361572266,0.17651653289794922,179.83505249023438,654.28131103515625,0.1778923124074936,0.0166203323751688,43751.32691974774,3.9621026515960693
14100,Fort Wayne,-0.004904182627797127,0.6728848814964294,79734.703125,85.47898864746094,0.11801958084106445,186.54246520996094,678.5328369140625,0.2156720906496048,0.037557728588581085,52362.742071383174,3.9279375076293945
14200,Indianapolis,0.0039027167949825525,0.6815550327301025,90846.328125,223.5299530029297,0.12238756567239761,458.9233093261719,855.5587158203125,0.30665823817253113,0.060380179435014725,61386.36162807446,4.047585487365723
14300,Columbus,7.144389674067497e-4,0.6429100632667542,72181.1015625,53.772850036621094,0.11701108515262604,115.88172149658203,720.480712890625,0.17897874116897583,0.04645812138915062,52772.04510228304,4.076704025268555
14400,Terre Haute,-0.008962482213973999,0.5747553110122681,65060.96484375,37.62871170043945,0.15565092861652374,91.84130096435547,694.84619140625,0.17703822255134583,0.02049041911959648,45800.013210407335,3.9643256664276123
14500,Lafayette,0.003675576066598296,0.618198812007904,69493.390625,43.604862213134766,0.1771627813577652,95.3979721069336,731.4393310546875,0.2442455291748047,0.06418375670909882,49010.681052766,3.7795803546905518
